...1,iati_identifier,reporting_org_text,reporting_org_ref,reporting_org_type,value_USD,transaction_date,transaction_type_code,transaction_type,provider_text,provider_ref,provider_type,receiver_text,receiver_ref,receiver_type,finance_type,covid_relevant,humanitarian,covid_matches,sector,country_region,value_USD_proportionate,id
18960,NL-KVK-27108436-A-06467-08:XG,Oxfam Novib,NL-KVK-27108436,21,42423.83889782866,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",15150,NL,25454.30333869719,18960
18961,NL-KVK-27108436-A-06467-08:XG,Oxfam Novib,NL-KVK-27108436,21,42423.83889782866,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,NL,16969.53555913146,18961
18962,NL-KVK-27108436-A-06467-08:XG,Oxfam Novib,NL-KVK-27108436,21,42423.83889782866,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam International,Oxfam International,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",15150,NL,25454.30333869719,18962
18963,NL-KVK-27108436-A-06467-08:XG,Oxfam Novib,NL-KVK-27108436,21,42423.83889782866,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam International,Oxfam International,NA,110,MAYBE,NA,"('title', 'description', 'GLIDE')",72050,NL,16969.53555913146,18963
18964,NL-KVK-27108436-A-06467-09:PS,Oxfam Novib,NL-KVK-27108436,21,188967.5628506227,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",14030,PS,56690.26885518681,18964
18965,NL-KVK-27108436-A-06467-09:PS,Oxfam Novib,NL-KVK-27108436,21,188967.5628506227,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72040,PS,56690.26885518681,18965
18966,NL-KVK-27108436-A-06467-09:PS,Oxfam Novib,NL-KVK-27108436,21,188967.5628506227,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description', 'GLIDE')",72050,PS,75587.02514024908,18966
18967,NL-KVK-27108436-A-06467-09:PS,Oxfam Novib,NL-KVK-27108436,21,188967.5628506227,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Economic and Social Development Cen,Economic and Social Development Cen,NA,110,MAYBE,NA,"('description', 'GLIDE')",14030,PS,56690.26885518681,18967
18968,NL-KVK-27108436-A-06467-09:PS,Oxfam Novib,NL-KVK-27108436,21,188967.5628506227,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Economic and Social Development Cen,Economic and Social Development Cen,NA,110,MAYBE,NA,"('description', 'GLIDE')",72040,PS,56690.26885518681,18968
18969,NL-KVK-27108436-A-06467-09:PS,Oxfam Novib,NL-KVK-27108436,21,188967.5628506227,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Economic and Social Development Cen,Economic and Social Development Cen,NA,110,MAYBE,NA,"('description', 'GLIDE')",72050,PS,75587.02514024908,18969
18976,NL-KVK-27108436-A-06467-10:PS,Oxfam Novib,NL-KVK-27108436,21,14300.90805469515,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'GLIDE')",14030,PS,4290.272416408544,18976
18977,NL-KVK-27108436-A-06467-10:PS,Oxfam Novib,NL-KVK-27108436,21,14300.90805469515,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'GLIDE')",72040,PS,4290.272416408544,18977
18978,NL-KVK-27108436-A-06467-10:PS,Oxfam Novib,NL-KVK-27108436,21,14300.90805469515,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'GLIDE')",72050,PS,5720.363221878059,18978
18979,NL-KVK-27108436-A-06467-10:PS,Oxfam Novib,NL-KVK-27108436,21,14300.90805469515,2020-10-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,SAWA organization,SAWA organization,NA,110,MAYBE,NA,"('title', 'GLIDE')",14030,PS,4290.272416408544,18979
18980,NL-KVK-27108436-A-06467-10:PS,Oxfam Novib,NL-KVK-27108436,21,14300.90805469515,2020-10-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,SAWA organization,SAWA organization,NA,110,MAYBE,NA,"('title', 'GLIDE')",72040,PS,4290.272416408544,18980
18981,NL-KVK-27108436-A-06467-10:PS,Oxfam Novib,NL-KVK-27108436,21,14300.90805469515,2020-10-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,SAWA organization,SAWA organization,NA,110,MAYBE,NA,"('title', 'GLIDE')",72050,PS,5720.363221878059,18981
18982,NL-KVK-27108436-A-06467-11:IN,Oxfam Novib,NL-KVK-27108436,21,53029.79862228583,2020-09-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title',)",72010,IN,53029.79862228584,18982
18983,NL-KVK-27108436-A-06467-11:IN,Oxfam Novib,NL-KVK-27108436,21,53029.79862228583,2020-09-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam India,Oxfam India,NA,110,MAYBE,NA,"('title',)",72010,IN,53029.79862228584,18983
18984,NL-KVK-27108436-A-06467-12:GH,Oxfam Novib,NL-KVK-27108436,21,42373.06090280043,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title',)",72010,GH,42373.06090280043,18984
18985,NL-KVK-27108436-A-06467-12:GH,Oxfam Novib,NL-KVK-27108436,21,42373.06090280043,2020-10-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title',)",72010,GH,42373.06090280043,18985
18986,NL-KVK-27108436-A-06467-13:ET,Oxfam Novib,NL-KVK-27108436,21,31779.79567710033,2020-10-01,1,Incoming Funds,Netherlands - Ministry of Foreign Affairs,XM-DAC-7,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title',)",72010,ET,31779.79567710033,18986
18987,NL-KVK-27108436-A-06467-13:ET,Oxfam Novib,NL-KVK-27108436,21,31779.79567710033,2020-10-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('title',)",72010,ET,31779.79567710033,18987
18988,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,7706.997399772207,2020-09-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,7706.997399772208,18988
18989,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,7706.997399772207,2020-09-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,7706.997399772208,18989
18990,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,6998.617225779205,2020-10-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,6998.617225779205,18990
18991,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,6998.617225779205,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,6998.617225779205,18991
18992,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,46264.46319130016,2020-11-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,46264.46319130016,18992
18993,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,46264.46319130016,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,46264.46319130016,18993
18994,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,-52330.18999350891,2020-12-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,-52330.1899935089,18994
18995,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,-52330.18999350891,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,-52330.1899935089,18995
18996,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,72819.38784262982,2020-12-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,72819.38784262982,18996
18997,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,72819.38784262982,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,72819.38784262982,18997
18998,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,667.1755654756518,2020-08-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,667.1755654756519,18998
18999,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,667.1755654756518,2020-08-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,667.1755654756519,18999
19000,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,53.53472122098098,2020-12-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,53.53472122098098,19000
19001,NL-KVK-27108436-A-06483-02:NE,Oxfam Novib,NL-KVK-27108436,21,53.53472122098098,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,53.53472122098098,19001
19002,NL-KVK-27108436-A-06488-02:LB,Oxfam Novib,NL-KVK-27108436,21,1182935.399779524,2020-08-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,LB,1182935.399779524,19002
19003,NL-KVK-27108436-A-06488-02:LB,Oxfam Novib,NL-KVK-27108436,21,1182935.399779524,2020-08-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('description',)",72010,LB,1182935.399779524,19003
19004,NL-KVK-27108436-A-06488-02:LB,Oxfam Novib,NL-KVK-27108436,21,1046360.460228265,2020-12-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,LB,1046360.460228265,19004
19005,NL-KVK-27108436-A-06488-02:LB,Oxfam Novib,NL-KVK-27108436,21,1046360.460228265,2020-12-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Oxfam GB,GB-CHC-202918,NA,110,MAYBE,NA,"('description',)",72010,LB,1046360.460228265,19005
19006,NL-KVK-27108436-A-06490-02:UG,Oxfam Novib,NL-KVK-27108436,21,186.1935151626925,2020-09-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",74010,UG,186.1935151626925,19006
19007,NL-KVK-27108436-A-06490-02:UG,Oxfam Novib,NL-KVK-27108436,21,-187.1476856540353,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",74010,UG,-187.1476856540353,19007
19008,NL-KVK-27108436-A-06490-02:UG,Oxfam Novib,NL-KVK-27108436,21,4263.302408712614,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",74010,UG,4263.302408712614,19008
19009,NL-KVK-27108436-A-06490-02:UG,Oxfam Novib,NL-KVK-27108436,21,16429.07592379332,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",74010,UG,16429.07592379332,19009
19010,NL-KVK-27108436-A-06490-02:UG,Oxfam Novib,NL-KVK-27108436,21,-186.1935151626925,2020-09-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",74010,UG,-186.1935151626925,19010
19011,NL-KVK-27108436-A-06490-02:UG,Oxfam Novib,NL-KVK-27108436,21,238.9369823130136,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",74010,UG,238.9369823130136,19011
19012,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,3292.561274459258,2020-09-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,3292.561274459259,19012
19013,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,5747.43489967707,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,5747.43489967707,19013
19014,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,80622.91782404737,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,80622.91782404737,19014
19015,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,514.72010762974935,2020-11-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,514.72010762974935,19015
19016,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,514.72010762974935,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,514.72010762974935,19016
19017,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,9599.748873489545,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,9599.748873489545,19017
19018,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,317.5582326971827,2020-12-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,317.5582326971827,19018
19019,NL-KVK-27108436-A-06494-02:VN,Oxfam Novib,NL-KVK-27108436,21,317.5582326971827,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,VN,317.5582326971827,19019
19020,NL-KVK-27108436-A-06499-03:AF,Oxfam Novib,NL-KVK-27108436,21,2824.870726853362,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,2824.870726853362,19020
19021,NL-KVK-27108436-A-06499-03:AF,Oxfam Novib,NL-KVK-27108436,21,9383.28839885957,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,9383.28839885957,19021
19022,NL-KVK-27108436-A-06499-03:AF,Oxfam Novib,NL-KVK-27108436,21,14691.63088053058,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,14691.63088053058,19022
19023,NL-KVK-27108436-A-06499-03:AF,Oxfam Novib,NL-KVK-27108436,21,2284.614200342657,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,2284.614200342657,19023
19024,NL-KVK-27108436-A-06499-03:AF,Oxfam Novib,NL-KVK-27108436,21,243.3396419135499,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,243.3396419135499,19024
19025,NL-KVK-27108436-A-06504-03:NG,Oxfam Novib,NL-KVK-27108436,21,7699.26627014472,2020-12-01,1,Incoming Funds,OXFAM USA,OXFAM USA,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'description')",72050,NG,7699.266270144721,19025
19026,NL-KVK-27108436-A-06504-03:NG,Oxfam Novib,NL-KVK-27108436,21,7699.26627014472,2020-12-01,3,Disbursement,Oxfam Novib,NL-KVK-27108436,NA,Reconnect Health Development Initia,Reconnect Health Development Initia,NA,110,MAYBE,NA,"('title', 'description')",72050,NG,7699.266270144721,19026
19027,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,58086.40432092226,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,40660.48302464558,19027
19028,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,58086.40432092226,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,NE,17425.92129627668,19028
19029,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,2743.990642743423,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,1920.793449920396,19029
19030,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,2743.990642743423,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,NE,823.1971928230267,19030
19031,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,10231.21524425521,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,7161.850670978644,19031
19032,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,10231.21524425521,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,NE,3069.364573276562,19032
19033,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,1497.7554959779,2020-12-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,1048.42884718453,19033
19034,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,1497.7554959779,2020-12-01,1,Incoming Funds,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,NE,449.3266487933699,19034
19035,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,1497.7554959779,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",14030,NE,1048.42884718453,19035
19036,NL-KVK-27108436-A-06505-02:NE,Oxfam Novib,NL-KVK-27108436,21,1497.7554959779,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",15150,NE,449.3266487933699,19036
19037,NL-KVK-27108436-A-06509-02:SO,Oxfam Novib,NL-KVK-27108436,21,202645.953596347,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'GLIDE')",14030,SO,101322.9767981735,19037
19038,NL-KVK-27108436-A-06509-02:SO,Oxfam Novib,NL-KVK-27108436,21,202645.953596347,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('title', 'GLIDE')",72050,SO,101322.9767981735,19038
19041,NL-KVK-27108436-A-06531-03:AF,Oxfam Novib,NL-KVK-27108436,21,688.5622396705071,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,688.5622396705071,19041
19042,NL-KVK-27108436-A-06531-03:AF,Oxfam Novib,NL-KVK-27108436,21,999.8585998784787,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,999.8585998784787,19042
19043,NL-KVK-27108436-A-06531-03:AF,Oxfam Novib,NL-KVK-27108436,21,1407.719828469886,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,1407.719828469886,19043
19046,NL-KVK-27108436-A-06535-03:AF,Oxfam Novib,NL-KVK-27108436,21,1665.496699373962,2020-10-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,1665.496699373962,19046
19047,NL-KVK-27108436-A-06535-03:AF,Oxfam Novib,NL-KVK-27108436,21,5175.599427063273,2020-11-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,5175.599427063273,19047
19048,NL-KVK-27108436-A-06535-03:AF,Oxfam Novib,NL-KVK-27108436,21,11805.62272743588,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,11805.62272743588,19048
19049,NL-KVK-27108436-A-06535-03:AF,Oxfam Novib,NL-KVK-27108436,21,107.069442441962,2020-12-01,4,Expenditure,Oxfam Novib,NL-KVK-27108436,NA,Oxfam Novib,NL-KVK-27108436,21,110,MAYBE,NA,"('description',)",72010,AF,107.069442441962,19049
